LAMMPS (3 Nov 2022)
units 		real
atom_style      charge

lattice 	bcc 2.87
Lattice spacing in x,y,z = 2.87 2.87 2.87
region		bulto block -5 5 -5 5 -5 5
create_box      1 bulto
Created orthogonal box = (-14.35 -14.35 -14.35) to (14.35 14.35 14.35)
  2 by 4 by 4 MPI processor grid
create_atoms	1 region bulto
Created 2000 atoms
  using lattice units in orthogonal box = (-14.35 -14.35 -14.35) to (14.35 14.35 14.35)
  create_atoms CPU = 0.001 seconds

mass * 55.845
# Choose potential
pair_style      reax/c NULL checkqeq no
pair_coeff      * * CHOFeAlNiCuSCr_v3.ff Fe
WARNING: Changed valency_val to valency_boc for X (../reaxff_ffield.cpp:296)


#JR: Charge minimization
#fix             qeq all qeq/reax 1 0.0 10.0 1.0e-6 reax/c

neighbor   3.5 bin
neigh_modify    every 2 delay 4 check yes page 100000

velocity        all create 300.0 4928459 rot yes dist gaussian

compute         msd all msd

compute         Stress all stress/atom NULL virial
compute         pe all pe/atom
compute         ke all ke/atom



timestep        1
#fix nve      all nve
fix 		npt all nph iso 0 0 1000
#fix          press  all press/berendsen iso 0 0 1000


thermo          100
thermo_style custom step temp pe ke etotal vol press c_msd[4]
dump  mydump all custom 1000 dump.coordenadas id type q x y z vx vy vz c_pe c_ke c_Stress[1] c_Stress[2] c_Stress[3]

fix 		1 all langevin  300 1500 100 29345 zero yes
run 10000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 2 steps, delay = 4 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13.5
  ghost atom cutoff = 13.5
  binsize = 6.75, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair reax/c, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/newtoff/ghost
      stencil: full/ghost/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 71.5 | 71.5 | 71.5 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    146800   2217.7951     -189456.9       13215.041     -176241.86      23293.34       1761.885       0.12014125   
    146900   2159.0195     -189219.77      12864.819     -176354.95      23363.934     -1118.2235      0.12573836   
    147000   2194.1724     -189270.77      13074.282     -176196.49      23294.825      1957.4858      0.12278377   
    147100   2150.9833     -189301.13      12816.933     -176484.2       23410.469     -4822.5156      0.12021667   
    147200   2239.2241     -189370.25      13342.729     -176027.52      23291.479      3242.1146      0.12069434   
    147300   2208.1165     -189222.11      13157.37      -176064.74      23411.417     -3063.8958      0.11913885   
    147400   2156.9808     -188677.8       12852.67      -175825.13      23300.006      2106.4929      0.12911703   
    147500   2186.3378     -189217.44      13027.598     -176189.84      23388.6       -2484.969       0.12582126   
    147600   2194.8132     -189070.1       13078.1       -175992         23316.056      426.16603      0.12754166   
    147700   2158.5609     -189098.92      12862.086     -176236.83      23349.598     -464.00942      0.12382403   
    147800   2221.6771     -189429.53      13238.172     -176191.36      23336.176      398.82113      0.12082947   
    147900   2167.0375     -189656.55      12912.595     -176743.95      23378.353     -2426.2836      0.11405566   
    148000   2155.627      -189273.53      12844.604     -176428.93      23289.551      2864.1703      0.12630512   
Loop time of 166.056 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.041 ns/day, 23.063 hours/ns, 12.044 timesteps/s, 24.088 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.23     | 162.34     | 165.2      |  12.4 | 97.76
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.65835    | 3.5033     | 6.6195     |  84.0 |  2.11
Output  | 0.0042776  | 0.0043123  | 0.0046551  |   0.1 |  0.00
Modify  | 0.096524   | 0.11616    | 0.14512    |   4.5 |  0.07
Other   |            | 0.09544    |            |       |  0.06

Nlocal:           62.5 ave          71 max          51 min
Histogram: 1 1 1 3 1 10 6 3 2 4
Nghost:        4112.56 ave        4125 max        4103 min
Histogram: 4 3 2 2 5 9 3 2 0 2
Neighs:        53845.2 ave       60880 max       44180 min
Histogram: 2 0 2 3 1 10 5 3 3 3

Total # of neighbors = 1723046
Ave neighs/atom = 861.523
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 220*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2200 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2200 2200 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.24 | 82.43 | 82.64 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    148000   2155.627      -189273.53      12844.604     -176428.93      23289.551      2864.1703      0.12630512   
    148100   2254.4615     -189343.79      13433.523     -175910.27      23382.354     -1285.1128      0.11904078   
    148200   2275.0287     -189456.18      13556.075     -175900.1       23324.576      954.44769      0.12416944   
    148300   2223.8315     -189433.83      13251.01      -176182.82      23345.891     -584.65795      0.124927     
    148400   2152.9316     -189182.56      12828.543     -176354.02      23316.389      120.57492      0.12799009   
    148500   2164.3448     -188951.38      12896.55      -176054.83      23392.223     -2491.261       0.11952237   
    148600   2203.644      -189460.81      13130.72      -176330.09      23272.332      3942.9529      0.12363485   
    148700   2256.1444     -189558.13      13443.551     -176114.58      23427.111     -3784.9816      0.11671215   
    148800   2197.6666     -188975.2       13095.102     -175880.1       23253.265      4200.9222      0.12712202   
    148900   2170.9811     -189128.54      12936.093     -176192.45      23414.324     -3941.0814      0.12509479   
    149000   2181.125      -189352.94      12996.537     -176356.4       23247.751      4946.9748      0.12663699   
    149100   2190.4423     -188667.5       13052.056     -175615.45      23448.72      -4408.5283      0.12265742   
    149200   2218.5908     -189276.99      13219.782     -176057.21      23307.134      2545.6583      0.12228158   
    149300   2185.633      -189509.57      13023.398     -176486.17      23370.964     -2479.7987      0.11907653   
    149400   2145.1789     -189426         12782.347     -176643.66      23304.298      1278.6056      0.129293     
    149500   2180.3779     -189365.97      12992.086     -176373.88      23360.232     -673.66949      0.12700687   
    149600   2252.5542     -189586.54      13422.158     -176164.39      23328.023      2548.4177      0.12229761   
    149700   2276.4957     -188964.94      13564.817     -175400.13      23404.53      -1846.7101      0.12754108   
    149800   2177.0276     -189037.34      12972.122     -176065.21      23278.879      3103.703       0.12939466   
    149900   2241.0579     -189380.52      13353.655     -176026.86      23445.031     -4308.8334      0.12063202   
    150000   2190.8953     -189267.25      13054.755     -176212.5       23226.383      5783.5339      0.12906324   
Loop time of 165.949 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.041 ns/day, 23.048 hours/ns, 12.052 timesteps/s, 24.104 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.31     | 162.49     | 165.06     |  11.7 | 97.92
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.69636    | 3.2355     | 6.4276     |  82.5 |  1.95
Output  | 0.0047994  | 0.0048303  | 0.0051747  |   0.1 |  0.00
Modify  | 0.094621   | 0.11859    | 0.14969    |   4.9 |  0.07
Other   |            | 0.09692    |            |       |  0.06

Nlocal:           62.5 ave          70 max          56 min
Histogram: 4 0 6 2 4 9 0 3 2 2
Nghost:        4112.72 ave        4118 max        4105 min
Histogram: 3 0 3 1 2 5 7 4 2 5
Neighs:        53949.4 ave       60502 max       48319 min
Histogram: 4 0 6 2 6 7 0 3 2 2

Total # of neighbors = 1726382
Ave neighs/atom = 863.191
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 221*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2210 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2210 2210 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.71 | 82.88 | 83.1 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    150000   2190.8953     -189267.25      13054.755     -176212.5       23226.383      5783.5339      0.12906324   
    150100   2168.1074     -189279.86      12918.97      -176360.89      23455.263     -5644.3037      0.12194319   
    150200   2157.9313     -189199.28      12858.334     -176340.95      23237.804      3828.1272      0.12251662   
    150300   2190.159      -189622.36      13050.368     -176571.99      23431.868     -4135.7765      0.11210811   
    150400   2143.8396     -189576.98      12774.367     -176802.61      23250.503      3774.529       0.12367773   
    150500   2166.0468     -189830.89      12906.692     -176924.2       23412.218     -4775.953       0.11373539   
    150600   2182.5738     -189298.81      13005.17      -176293.64      23266.06       3242.694       0.12716268   
    150700   2175.7735     -189535.06      12964.65      -176570.41      23403.159     -2827.2688      0.11855637   
    150800   2187.3858     -189459.34      13033.843     -176425.5       23304.7        2282.468       0.11791898   
    150900   2179.6079     -188868         12987.497     -175880.51      23388.715     -1778.7242      0.12554732   
    151000   2207.3504     -189170.37      13152.805     -176017.57      23304.899      2729.2442      0.12402328   
    151100   2233.4943     -189159.16      13308.587     -175850.57      23360.39      -88.906667      0.12278517   
    151200   2289.1593     -189417.57      13640.274     -175777.3       23314.734      1755.5907      0.12370525   
    151300   2140.803      -188955.62      12756.273     -176199.35      23375.727     -2169.7465      0.12545011   
    151400   2193.0236     -189141.24      13067.436     -176073.8       23289.651      1146.3795      0.12787255   
    151500   2104.0306     -188698.75      12537.159     -176161.59      23420.393     -4454.0701      0.12613223   
    151600   2205.7247     -189238.38      13143.118     -176095.27      23258.029      4299.9003      0.12736911   
    151700   2225.2133     -189289.94      13259.243     -176030.7       23442.48      -4144.7483      0.12075693   
    151800   2211.0338     -189068.74      13174.753     -175893.99      23262.736      4927.9756      0.13271599   
    151900   2252.2829     -189301.45      13420.542     -175880.91      23436.245     -3926.7961      0.11816006   
    152000   2213.1944     -188769.43      13187.627     -175581.8       23282.801      3126.4287      0.13109259   
Loop time of 165.896 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.042 ns/day, 23.041 hours/ns, 12.056 timesteps/s, 24.111 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.21     | 162.5      | 165.04     |  11.6 | 97.95
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.64112    | 3.1756     | 6.4523     |  82.7 |  1.91
Output  | 0.0046256  | 0.0046629  | 0.0049981  |   0.1 |  0.00
Modify  | 0.094724   | 0.12115    | 0.14815    |   4.4 |  0.07
Other   |            | 0.09375    |            |       |  0.06

Nlocal:           62.5 ave          69 max          54 min
Histogram: 2 0 2 2 7 5 3 3 4 4
Nghost:         4113.5 ave        4122 max        4107 min
Histogram: 4 1 6 2 6 2 7 2 0 2
Neighs:        54072.7 ave       59619 max       46826 min
Histogram: 2 0 2 4 5 5 3 5 2 4

Total # of neighbors = 1730326
Ave neighs/atom = 865.163
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 222*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2220 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2220 2220 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.83 | 82.97 | 83.13 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    152000   2213.1944     -188769.43      13187.627     -175581.8       23282.801      3126.4287      0.13109259   
    152100   2302.0517     -188894.12      13717.096     -175177.03      23407.22      -1929.1506      0.1226469    
    152200   2273.2222     -188703.7       13545.311     -175158.38      23305.068      3630.942       0.12949417   
    152300   2224.5073     -188773.95      13255.037     -175518.91      23396.044     -2364.5933      0.12220974   
    152400   2279.907      -189359.73      13585.143     -175774.59      23310.668      1977.3583      0.12481784   
    152500   2217.9886     -189202.32      13216.194     -175986.13      23376.411     -1613.1678      0.12021501   
    152600   2211.9363     -189283.9       13180.13      -176103.77      23349.282      341.02249      0.1205376    
    152700   2197.5217     -188984.49      13094.239     -175890.25      23342.732     -1012.7151      0.12839939   
    152800   2285.5242     -188681.61      13618.614     -175063         23362.121      1066.4401      0.12165985   
    152900   2228.5146     -188875.46      13278.914     -175596.55      23305.673      1246.8307      0.12739813   
    153000   2127.3941     -188712.38      12676.374     -176036.01      23423.525     -4140.2139      0.12481415   
    153100   2196.1336     -189220.51      13085.968     -176134.55      23278.577      2043.6759      0.12710579   
    153200   2180.5126     -189203.55      12992.888     -176210.66      23387.165     -2387.9221      0.12149388   
    153300   2213.278      -188877.22      13188.125     -175689.09      23302.287      1955.0221      0.12893334   
    153400   2188.7736     -188416.8       13042.113     -175374.68      23402.711     -2394.2632      0.13499439   
    153500   2323.6028     -188641.29      13845.511     -174795.78      23307.8        3085.1554      0.13439441   
    153600   2318.5674     -188750.5       13815.507     -174935         23390.176     -1988.2617      0.12850749   
    153700   2251.1013     -188555.11      13413.501     -175141.61      23360.056      718.5779       0.12667836   
    153800   2312.821      -189138.6       13781.266     -175357.33      23381.163     -552.16909      0.12765694   
    153900   2190.5745     -189040.87      13052.843     -175988.03      23337.068      464.82175      0.13079463   
    154000   2239.2131     -189286.89      13342.663     -175944.22      23339.915     -170.17916      0.1240454    
Loop time of 166.41 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.038 ns/day, 23.112 hours/ns, 12.019 timesteps/s, 24.037 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.43     | 162.6      | 165.54     |  11.9 | 97.71
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.67952    | 3.5943     | 6.7553     |  79.9 |  2.16
Output  | 0.0041949  | 0.0042344  | 0.0045572  |   0.1 |  0.00
Modify  | 0.093654   | 0.12132    | 0.14105    |   4.3 |  0.07
Other   |            | 0.09387    |            |       |  0.06

Nlocal:           62.5 ave          71 max          56 min
Histogram: 4 1 7 3 3 5 3 0 4 2
Nghost:        4112.56 ave        4121 max        4102 min
Histogram: 1 2 3 1 5 6 4 5 4 1
Neighs:        53946.2 ave       60985 max       48514 min
Histogram: 4 3 5 4 2 5 3 1 3 2

Total # of neighbors = 1726278
Ave neighs/atom = 863.139
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_heating
variable i loop 151 260
variable Temp equal $i*10
variable Temp equal 223*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2230 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2230 2230 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.75 | 82.85 | 82.98 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    154000   2239.2131     -189286.89      13342.663     -175944.22      23339.915     -170.17916      0.1240454    
    154100   2236.3251     -189242.95      13325.455     -175917.49      23338.324     -280.78074      0.12559478   
